name,type,source,redshift,M500_Msun,M_bar_Msun,M_gas_Msun,M_star_Msun,sigma_kms,sigma2_kms2,Q1_MOND_kms2,Q1_cluster_kms2,IRS_closure,Q1_ref_kms2
PSZ2 G228.38+38.58,cluster,PSZ2_Planck2016,0.543811,615039400000000.0,83030319000000.0,76879925000000.0,6150394000000.0,815.9297815560122,665741.4084300419,1149910.171663735,308636.30944294186,0.2684003646966569,1149910.171663735
PSZ2 G228.50+34.95,cluster,PSZ2_Planck2016,0.2701,578179800000000.0,78054273000000.0,72272475000000.0,5781798000000.0,799.161470538564,638659.0559933601,1114920.5076819933,302955.4332476601,0.2717282812184772,1114920.5076819933
PSZ2 G228.62+68.44,cluster,PSZ2_Planck2016,0.1042,291017700000000.0,39287389500000.0,36377212500000.0,2910177000000.0,634.5389970649676,402639.7387962149,790992.1047333988,233668.6052956649,0.2954120577150667,790992.1047333988
PSZ2 G229.23-17.23,cluster,PSZ2_Planck2016,0.171,525061800000000.0,70883343000000.0,65632725000000.0,5250618000000.0,773.6991152337202,598610.3209134415,1062472.402439773,293748.1510047415,0.2764760292410445,1062472.402439773
PSZ2 G229.37+49.70,cluster,PSZ2_Planck2016,0.203292,391150200000000.0,52805277000000.0,48893775000000.0,3911502000000.0,700.8237855349631,491153.978371556,917031.4387629216,264043.762522256,0.2879331627696995,917031.4387629216
PSZ2 G229.74+77.96,cluster,PSZ2_Planck2016,0.269,748582700000000.0,101058664500000.0,93572837500000.0,7485827000000.0,871.6175501241717,759717.1536844629,1268622.2956017803,325073.94353641296,0.2562417077670952,1268622.2956017803
PSZ2 G229.93+15.30,cluster,PSZ2_Planck2016,0.0704,512379000000000.0,69171164999999.99,64047374999999.99,5123789999999.999,767.3687022601843,588854.7252084793,1049562.0218666508,291356.46165997937,0.2775981367368844,1049562.0218666508
PSZ2 G230.28-24.42,cluster,PSZ2_Planck2016,0.042,153087600000000.0,20666826000000.0,19135950000000.0,1530876000000.0,511.3535118894763,261482.4141217008,573696.8348992321,172596.46217830078,0.3008495980435673,573696.8348992321
PSZ2 G230.29-47.13,cluster,PSZ2_Planck2016,0.06,184398000000000.0,24893730000000.0,23049750000000.0,1843980000000.0,544.3465608283352,296313.1782856365,629637.4476737095,189247.7349286365,0.3005661998469766,629637.4476737095
PSZ2 G230.48+71.51,cluster,PSZ2_Planck2016,0.321184,541527800000000.0,73106253000000.0,67690975000000.0,5415278000000.0,781.7681489313384,611161.4386835312,1079003.4291239548,296738.7551558312,0.2750118740556311,1079003.4291239548
PSZ2 G230.73+27.70,cluster,PSZ2_Planck2016,0.29435,496175600000000.0,66983706000000.0,62021950000000.0,4961756000000.0,759.1277958990892,576275.0105066092,1032833.1017124858,288184.7893712092,0.2790235797955984,1032833.1017124858
PSZ2 G230.76+65.41,cluster,PSZ2_Planck2016,0.1706,327333000000000.0,44189955000000.0,40916625000000.0,3273330000000.0,660.1125168427443,435748.5348924624,838894.4902385183,245691.9574329624,0.2928758744894201,838894.4902385183
PSZ2 G231.05-17.32,cluster,PSZ2_Planck2016,0.403,529908600000000.0,71537661000000.0,66238575000000.0,5299086000000.0,776.0914934404908,602318.0061906914,1067364.9331070965,294641.6799957914,0.2760458685279178,1067364.9331070965
PSZ2 G231.56+60.03,cluster,PSZ2_Planck2016,0.2994,664286000000000.0,89678610000000.0,83035750000000.0,6642860000000.0,837.322403806929,701108.8079170138,1195060.7873281324,315410.0741680138,0.2639280591518651,1195060.7873281324
PSZ2 G231.70-07.80,cluster,PSZ2_Planck2016,0.2,544282900000000.0,73478191500000.0,68035362500000.0,5442829000000.0,783.1022899610841,613249.1965422939,1081744.738847385,297226.8427199439,0.2747661551251393,1081744.738847385
PSZ2 G231.79+31.48,cluster,PSZ2_Planck2016,0.332405,486775600000000.0,65714706000000.0,60846950000000.0,4867756000000.0,754.2648600473353,568915.4791022263,1023002.8579203512,286283.1000668264,0.2798458458354724,1023002.8579203512
PSZ2 G232.84+38.13,cluster,PSZ2_Planck2016,0.1508,343227000000000.0,46335645000000.0,42903375000000.0,3432270000000.0,670.7130606943101,449856.00978592935,859019.789227325,250571.03420542937,0.2916941348124403,859019.789227325
PSZ2 G233.05+23.67,cluster,PSZ2_Planck2016,0.192,371447800000000.0,50145453000000.0,46430975000000.0,3714478000000.0,688.7586334171631,474388.455106678,893637.4113289327,258717.876298978,0.2895110175772938,893637.4113289327
PSZ2 G233.25-30.01,cluster,PSZ2_Planck2016,0.1582,335326800000000.0,45269118000000.0,41915850000000.0,3353268000000.0,665.4857110084041,442871.23155636113,849076.0265578001,248173.28195016115,0.2922862902586815,849076.0265578001
PSZ2 G233.41-17.13,cluster,PSZ2_Planck2016,0.35,530772100000000.0,71654233500000.0,66346512500000.0,5307721000000.0,776.5161900255538,602977.3933718019,1068234.2287310262,294799.700511652,0.2759691578707879,1068234.2287310262
PSZ2 G233.68+36.14,cluster,PSZ2_Planck2016,0.356823,547738000000000.0,73944630000000.0,68467250000000.0,5477380000000.0,784.7690791071292,615862.5075226516,1085172.7572020672,297834.04835565155,0.274457727010735,1085172.7572020672
PSZ2 G234.06-30.74,cluster,PSZ2_Planck2016,0.1994,430695700000000.0,58143919500000.0,53836962500000.0,4306957000000.0,723.8735335247947,523992.892537672,962271.7021381104,273921.70916012203,0.2846615031404169,962271.7021381104
PSZ2 G234.52+82.85,cluster,PSZ2_Planck2016,0.524093,541383500000000.0,73086772500000.0,67672937500000.0,5413835000000.0,781.6981484140923,611051.9952340203,1078859.6594333712,296713.0953887703,0.275024738198671,1078859.6594333712
PSZ2 G234.59+73.01,cluster,PSZ2_Planck2016,0.0214,166708100000000.0,22505593500000.0,20838512500000.0,1667081000000.0,526.2097004757786,276896.6488748086,598674.5514861833,180102.34179065863,0.3008351387971352,598674.5514861833
PSZ2 G235.56+23.29,cluster,PSZ2_Planck2016,0.374,677283100000000.0,91433218500000.0,84660387500000.0,6772831000000.0,842.7915999199952,710297.6808957052,1206695.1468791687,317052.55144905526,0.2627445318471998,1206695.1468791687
PSZ2 G235.74-67.98,cluster,PSZ2_Planck2016,0.0792,201450600000000.0,27195831000000.0,25181325000000.0,2014506000000.0,560.7664675361239,314459.03111294267,658107.3318472514,197492.4815650427,0.3000915990567953,658107.3318472514
PSZ2 G236.92-26.65,cluster,PSZ2_Planck2016,0.1483,488905900000000.0,66002296499999.99,61113237499999.99,4889058999999.999,755.3723637388638,570587.4079004383,1025238.9230021426,286718.13088358834,0.2796598182636391,1025238.9230021426
PSZ2 G238.34+05.94,cluster,PSZ2_Planck2016,0.14,490665000000000.0,66239775000000.0,61333125000000.0,4906650000000.0,756.2844744547085,571966.2063012347,1027081.6891048204,287075.5580037346,0.2795060617368641,1027081.6891048204
PSZ2 G238.69+63.26,cluster,PSZ2_Planck2016,0.169,447435500000000.0,60403792500000.0,55929437500000.0,4474355000000.0,733.2073762237571,537593.0565489262,980793.6961777472,277802.38538567617,0.2832424254644991,980793.6961777472
PSZ2 G239.27-26.01,cluster,PSZ2_Planck2016,0.43,877214100000000.0,118423903500000.0,109651762500000.0,8772141000000.0,919.3161316189144,845142.149854765,1373299.4574351937,335812.7832916151,0.2445299031274554,1373299.4574351937
PSZ2 G239.29+24.75,cluster,PSZ2_Planck2016,0.0542,685396200000000.0,92528487000000.0,85674525000000.0,6853962000000.0,846.1703562095391,716004.2717277784,1213901.065825376,318048.5019894784,0.2620052909939786,1213901.065825376
PSZ2 G239.43+47.95,cluster,PSZ2_Planck2016,0.285,652514000000000.0,88089390000000.0,81564250000000.0,6525140000000.0,832.3070672855059,692735.0542533997,1184424.4492736163,313871.3968023998,0.2649990862607495,1184424.4492736163
PSZ2 G239.66+06.80,cluster,PSZ2_Planck2016,0.3,626927300000000.0,84635185500000.0,78365912500000.0,6269273000000.0,821.1951413821035,674361.4602295731,1160970.1070587062,310353.9909126231,0.2673229818973535,1160970.1070587062
PSZ2 G239.93-39.97,cluster,PSZ2_Planck2016,0.58,708907800000000.0,95702553000000.0,88613475000000.0,7089078000000.0,855.81433303545,732418.172628912,1234546.1346310538,320811.06243121205,0.259861542174839,1234546.1346310538
PSZ2 G239.97+03.74,cluster,PSZ2_Planck2016,0.049,221211500000000.0,29863552500000.0,27651437500000.0,2212114999999.9995,578.677751740176,334867.9403590647,689630.2400961443,206427.78741181476,0.2993311131238035,689630.2400961443
PSZ2 G240.30-50.34,cluster,PSZ2_Planck2016,0.251,515939900000000.0,69651886499999.99,64492487499999.99,5159398999999.999,769.1564756062133,591601.6839669715,1053202.7979399986,292035.8853191215,0.2772836208661106,1053202.7979399986
PSZ2 G240.39+07.91,cluster,PSZ2_Planck2016,0.3315,560631600000000.0,75685265999999.98,70078949999999.99,5606315999999.999,790.9282042827125,625567.4243298762,1097870.7970508994,300052.6637904763,0.2733041671173673,1097870.7970508994
PSZ2 G240.61-60.40,cluster,PSZ2_Planck2016,0.2192,426343900000000.0,57556426500000.0,53292987500000.0,4263439000000.0,721.4077043197329,520429.0758518672,957397.9063117652,272884.64111801726,0.2850274053442056,957397.9063117652
PSZ2 G240.80-46.51,cluster,PSZ2_Planck2016,0.0501,151858500000000.0,20500897500000.0,18982312500000.0,1518585000000.0,509.9703628386247,260069.7709737585,571389.1632870433,171897.4609160085,0.3008413038972075,571389.1632870433
PSZ2 G241.11-28.68,cluster,PSZ2_Planck2016,0.42,736126900000000.0,99377131500000.0,92015862500000.0,7361269000000.0,866.7173718470528,751199.0026614625,1258023.606873452,323787.89779311256,0.2573782368025811,1258023.606873452
PSZ2 G241.76-30.88,cluster,PSZ2_Planck2016,0.2708,700479600000000.0,94564746000000.0,87559950000000.0,7004796000000.0,852.3820261617643,726555.1185236346,1227185.4361036432,319841.60245223466,0.2606302136926779,1227185.4361036432
PSZ2 G241.79-24.01,cluster,PSZ2_Planck2016,0.1392,558837900000000.0,75443116500000.0,69854737500000.0,5588379000000.0,790.077045741407,624221.7382074693,1096113.1111729096,299748.43845261936,0.2734648782112183,1096113.1111729096
PSZ2 G241.79+50.30,cluster,PSZ2_Planck2016,0.1524,300064300000000.0,40508680500000.0,37508037500000.0,3000643000000.0,641.0994620367,411008.5202237461,803192.4378163377,236784.7362612961,0.294804489077424,803192.4378163377
PSZ2 G241.98+14.87,cluster,PSZ2_Planck2016,0.1687,659257100000000.0,88999708500000.0,82407137500000.0,6592571000000.0,835.1871738382977,697537.6153440028,1190528.6591085962,314758.76905635284,0.264385713563609,1190528.6591085962
PSZ2 G242.09+10.41,cluster,PSZ2_Planck2016,0.0876,257224800000000.0,34725348000000.0,32153100000000.0,2572248000000.0,608.7605653794095,370589.4259610583,743650.4853356022,221239.1767478583,0.2975042457586983,743650.4853356022
PSZ2 G242.41-37.40,cluster,PSZ2_Planck2016,0.0536,175443800000000.0,23684913000000.0,21930475000000.0,1754438000000.0,535.317911065098,286565.26590710017,614159.903357864,184698.82358540015,0.3007340964064505,614159.903357864
PSZ2 G243.02+42.87,cluster,PSZ2_Planck2016,0.0445,170658600000000.0,23038911000000.0,21332325000000.0,1706586000000.0,530.366965925791,281289.11854532914,605726.4467354928,182201.06622542915,0.3007976079092883,605726.4467354928
PSZ2 G243.15-73.84,cluster,PSZ2_Planck2016,0.41,808637200000000.1,109166022000000.02,101079650000000.02,8086372000000.001,894.5129798661522,800153.4711490233,1318527.8421536605,330641.3271292232,0.250765525428086,1318527.8421536605
PSZ2 G243.34-50.92,cluster,PSZ2_Planck2016,0.237,411236300000000.0,55516900500000.0,51404537500000.0,4112363000000.0,712.7153671982121,507963.1946404823,940282.098980173,269190.5572800323,0.2862870170260558,940282.098980173
PSZ2 G243.64+67.74,cluster,PSZ2_Planck2016,0.0834,391859700000000.0,52901059500000.0,48982462500000.0,3918597000000.0,701.2506555033985,491752.48184394615,917862.755006626,264230.3150403962,0.2878756258483206,917862.755006626
PSZ2 G244.11-53.59,cluster,PSZ2_Planck2016,0.103,276832000000000.0,37372320000000.0,34604000000000.0,2768320000000.0,623.9733935775682,389342.7958927069,771472.7522645182,228608.18480470683,0.2963269721888025,771472.7522645182
PSZ2 G244.37-32.15,cluster,PSZ2_Planck2016,0.2839,740620900000000.0,99983821500000.0,92577612500000.0,7406209000000.0,868.4916389345822,754277.7268992766,1261857.8341580788,324257.3090099266,0.256968178373496,1261857.8341580788
PSZ2 G244.68+08.63,cluster,PSZ2_Planck2016,0.251,444253800000000.0,59974263000000.0,55531725000000.0,4442538000000.0,731.4513821816081,535021.1244953849,977300.2778831352,277077.8167586849,0.2835134942955757,977300.2778831352
PSZ2 G244.71+32.50,cluster,PSZ2_Planck2016,0.1535,522955400000000.0,70598979000000.0,65369425000000.0,5229554000000.0,772.654825190374,596995.4788899674,1060339.090770302,293356.33010886743,0.2766627512485214,1060339.090770302
PSZ2 G244.74-28.59,cluster,PSZ2_Planck2016,0.319,495225100000000.06,66855388500000.01,61903137500000.01,4952251000000.001,758.6388652025763,575532.9277958528,1031843.352854613,287994.5873962027,0.279106888268903,1031843.352854613
PSZ2 G244.77+59.80,cluster,PSZ2_Planck2016,0.46592,584124000000000.0,78856740000000.0,73015500000000.0,5841240000000.0,801.9127065346892,643063.9889017905,1120637.0372369343,303909.0358357905,0.2711931033308651,1120637.0372369343
PSZ2 G245.47-53.62,cluster,PSZ2_Planck2016,0.1729,442020700000000.06,59672794500000.01,55252587500000.01,4420207000000.001,730.2139313516564,533212.3855400415,974840.9193962323,276565.66367499146,0.283703379876875,974840.9193962323
PSZ2 G245.70-33.75,cluster,PSZ2_Planck2016,0.0756,194271700000000.0,26226679500000.0,24283962500000.0,1942717000000.0,553.9709660519943,306883.83122857986,646274.7924670925,194085.50536702987,0.3003142125134216,646274.7924670925
PSZ2 G246.36-30.27,cluster,PSZ2_Planck2016,0.0358,112673900000000.0,15210976500000.0,14084237500000.0,1126739000000.0,461.3112394027245,212808.05959927785,492180.1678522008,147387.17077042782,0.2994577603839727,492180.1678522008
PSZ2 G246.41+13.14,cluster,PSZ2_Planck2016,0.436,571157900000000.0,77106316500000.0,71394737500000.0,5711579000000.0,795.887121466214,633436.3101157761,1108129.5614921383,301809.75348092616,0.272359626499385,1108129.5614921383
PSZ2 G246.49-35.31,cluster,PSZ2_Planck2016,0.081,145355200000000.0,19622952000000.0,18169400000000.0,1453552000000.0,502.5254609455776,252531.8388985652,559020.4984566169,168135.4846417652,0.3007680131694016,559020.4984566169
PSZ2 G246.50-26.09,cluster,PSZ2_Planck2016,0.0468,238384400000000.0,32181894000000.0,29798050000000.0,2383844000000.0,593.3989171471783,352122.27487144375,715898.351509176,213711.1669668437,0.298521663747824,715898.351509176
PSZ2 G247.19-23.31,cluster,PSZ2_Planck2016,0.152,407864500000000.0,55061707500000.0,50983062500000.0,4078645000000.0,710.7465211709994,505160.6173566778,936419.3943519372,268345.71956992784,0.2865657430724621,936419.3943519372
PSZ2 G247.56-56.06,cluster,PSZ2_Planck2016,0.0643,180165000000000.0,24322275000000.0,22520625000000.0,1801650000000.0,540.1155255701432,291724.780961912,622368.5803514073,187117.108414412,0.3006532050650119,622368.5803514073
